	Country Pair	Country	betweenness	domain	hashtag	entertainment	politics	sports	promotion	Other Country	alpha2	alpha3	country	language	total_pop_2018	Other Country_other	alpha2_other	alpha3_other	language_other	total_pop_2018_other	num_migrants_c1_c2	num_migrants_c2_c1	num_migrants_dest_c1	num_migrants_dest_c2	num_migrants_source_c1	num_migrants_source_c2	percent_migrants_source_c1	percent_migrants_source_c2	percent_migrants_dest_c1	percent_migrants_dest_c2	percent_c2_migrants_from_c1	percent_c1_migrants_from_c2	population_difference	population_ratio	contiguous	historically_same_country	distance	tradeflow_country_to_other	tradeflow_other_to_country	timezone	timezone_other	pop	pop_other	iso3_o	iso3_d	gdp_o	gdp_d	gdpcap_o	gdpcap_d	eu_o	eu_d	rta	num_conflicts_c1_to_c2	num_conflicts_c2_to_c1	percent_conflicts_c1_to_c2	percent_conflicts_c2_to_c1	linguistic_closeness	linguistic_distance	log_trade_c1_c2	log_trade_c2_c1	log_pop_o	log_pop_d	log_gdp_o	log_gdp_d	log_gdpcap_o	log_gdpcap_d	time_difference_c2_c1	log_dist	Estimate	Std. Error	P-value	Robust Std. Error	Robust P-value	Treated_Outcome0	Treated_Outcome1	Untreated_Outcome0	Untreated_Outcome1	Treated
0	AT_ES	ES	0.0262508417063193	2.24877297348295	1.30104019142941	2.26752010519586	1.4160337445599	1.72660554434321	1.66038045302713	AT	ES	ESP	ES	es	46797754.0	AT	AT	AUT	de	8840521.0	6843.0	7184.0	6105479.0	1593398.0	1453098.0	510455.0	0.0310505927271637	0.0577403752561642	0.1304652142066476	0.1802380199085551	0.0042945955749913	0.0011766480566062	37957233.0	5.293551590454906	0	0	1811.99877929688	2679106.25	2754301.125	1.0	1.0	47076.782	8877.067	ESP	AUT	1393490524.518	445075391.688	29.6	50.138000000000005	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1	2	14.800993808061312	14.828674293252057	10.75953520729641	9.091226488634744	21.05507760509136	19.913754245304244	3.387774361330014	3.914779203621863	0.0	7.502185812925479	1.30104019142941	0.0756671791582726	0.0005053526128512	0.0793157756809369	0.0009068761725616	2617	214	858669	20970	2831
1	DE_ES	ES	0.0915247601255766	2.49492429244772	1.343550574545	2.23809804800394	1.52832641250983	1.76612893210454	1.60065541084085	DE	ES	ESP	ES	es	46797754.0	DE	DE	DEU	de	82905782.0	163560.0	175622.0	6105479.0	12035240.0	1453098.0	4142199.0	0.0310505927271637	0.0499627275694715	0.1304652142066476	0.1451676796197399	0.0135900904344242	0.0287646554840332	-36108028.0	0.5644691223104319	0	0	1479.33154296875	36949702.0	50401032.0	1.0	1.0	47076.782	83132.797	ESP	DEU	1393490524.518	3861123558.039	29.6	46.445	1.0	1.0	1.0	19.0	6.0	0.058282208588957	0.0044085231447465	1	2	17.425068140373323	17.735522209022438	10.75953520729641	11.328194572055592	21.05507760509136	22.07422405528057	3.387774361330014	3.838268816839484	0.0	7.299345604572739	1.343550574545	0.0729315051474573	5.13927517521549e-05	0.0764359951824854	0.0001117420062972	2713	231	858591	20953	2944
2	AZ_ES	ES	-0.0422070884300296	6.83412172409941	8.35823786240177	19.0888896764311	0.885843513150664	2.24070505584098	5.01720450336928	AZ	ES	ESP	ES	es	46797754.0	AZ	AZ	AZE	tr	9939771.0	0.0	621.0	6105479.0	501195.0	1453098.0	1215260.0	0.0310505927271637	0.1222623740526819	0.1304652142066476	0.0504231938542648	0.0	0.0001017119213742	36857983.0	4.708132008272625	0	0	4470.74462890625	72203.6795	717880.125	1.0	4.0	47076.782	10023.318	ESP	AZE	1393490524.518	48047647.05899999	29.6	4.794	1.0	0.0	0.0	2.0	0.0	0.0061349693251533	0.0	0	3	11.187246286186246	13.484057877267007	10.75953520729641	9.21266945754941	21.05507760509136	17.68770372358636	3.387774361330014	1.5673651360121923	3.0	8.40531025738203	8.35823786240177	0.118408102329629	6.88175957361628e-72	0.13258846310789	1.02331614272533e-57	2366	73	878170	1860	2439
3	ES_TR	ES	0.0206088604105073	7.88019901726483	9.03990687625579	20.3395255011491	1.16676120413374	3.3288553802556	4.63382987313989	TR	ES	ESP	ES	es	46797754.0	TR	TR	TUR	tr	82319724.0	1788.0	4334.0	6105479.0	4997549.0	1453098.0	3037921.0	0.0310505927271637	0.0369039259655438	0.1304652142066476	0.0607090106375964	0.000357775381492	0.0007098542145505	-35521970.0	0.5684877417713402	0	0	2740.02905273438	4721029.0	8191720.5	1.0	3.0	47076.782	83429.61099999999	ESP	TUR	1393490524.518	761425499.358	29.6	9.127	1.0	0.0	1.0	1.0	0.0	0.0030674846625766	0.0	0	3	15.36753734227592	15.918634507027027	10.75953520729641	11.331758573293856	21.05507760509136	20.45070289144645	3.387774361330014	2.2112370535347403	2.0	7.915723802513632	9.03990687625579	0.113772107909781	2.06484969957039e-83	0.127158545363358	3.67576338023128e-67	2386	80	878205	1854	2466
4	BY_ES	ES	0.118326588936839	76.7298916096616	2.62664872685188	1.35175325451327	15.1642301954524	11.2083417511272	3.16953175578953	BY	ES	ESP	ES	es	46797754.0	BY	BY	BLR	ru	9483499.0	34.0	4575.0	6105479.0	1088467.0	1453098.0	1646080.0	0.0310505927271637	0.1735730662279818	0.1304652142066476	0.1147748315257902	3.1236592381762604e-05	0.000749326956984	37314255.0	4.934650596789223	0	0	2762.70043945312	227461.5705	24655.75	1.0	3.0	47076.782	9466.856	ESP	BLR	1393490524.518	63080457.023	29.6	6.662999999999999	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1	2	12.334736582225284	10.1127654179887	10.75953520729641	9.15555213528119	21.05507760509136	17.95992156516603	3.387774361330014	1.8965698335804	2.0	7.923963900461954	2.62664872685188	0.237245806185729	4.69166495672994e-05	0.15375961385498	3.37182032854943e-10	487	49	869430	12502	536
5	ES_RU	ES	1.13276769722288	75.3598096618859	2.70731441837573	1.34647662661014	16.3622781578714	10.6813224766098	2.98812675512273	RU	ES	ESP	ES	es	46797754.0	RU	RU	RUS	ru	144477859.0	1394.0	85190.0	6105479.0	11651435.0	1453098.0	10961164.0	0.0310505927271637	0.0758674310089271	0.1304652142066476	0.0806451250083931	0.000119641915352	0.0139530411946384	-97680105.0	0.3239095202815817	0	0	3449.29956054688	2808704.5	3165754.25	1.0	3.0	47076.782	144373.535	ESP	RUS	1393490524.518	1699876578.871	29.6	11.774	1.0	0.0	0.0	11.0	14.0	0.0337423312883435	0.0029755579171094	1	2	14.848233902973517	14.967901894805834	10.75953520729641	11.880159213020566	21.05507760509136	21.253821484708908	3.387774361330014	2.465893710606069	2.0	8.145926463484411	2.70731441837573	0.209690567534154	2.03799267775067e-06	0.149107586294483	2.39835307930709e-11	518	53	869405	12498	571
6	CZ_ES	ES	-0.0150610815136033	3.62066369479871e-06	0.970311332701902	0.859432194859349	0.743118800210215	1.04736787150589	2.05036976331604	CZ	ES	ESP	ES	es	46797754.0	CZ	CZ	CZE	cs	10629928.0	1368.0	7611.0	6105479.0	752735.0	1453098.0	484685.0	0.0310505927271637	0.0455962636811839	0.1304652142066476	0.0708128032475855	0.0018173726477445	0.001246585239258	36167826.0	4.40245258481525	0	0	1776.34753417969	2872576.75	5891142.5	1.0	1.0	47076.782	10669.709	ESP	CZE	1393490524.518	250680504.53	29.6	23.495	1.0	1.0	1.0	1.0	0.0	0.0030674846625766	0.0	1	2	14.870720007234093	15.588960509652786	10.75953520729641	9.27516407119662	21.05507760509136	19.33968979596433	3.387774361330014	3.1567876325547792	0.0	7.4823145880683	0.970311332701902	0.113262349910051	0.790167791149865	0.116519277555605	0.7959014184874	1409	89	848901	32071	1498
7	DK_ES	ES	0.008873002592663	3.55738616223351	1.38082773293517	4.12761738254939	2.55885287430278	1.83076283856878	3.56456400175375e-05	DK	ES	ESP	ES	es	46797754.0	DK	DK	DNK	da	5793636.0	5392.0	9665.0	6105479.0	557573.0	1453098.0	259282.0	0.0310505927271637	0.0447528978347966	0.1304652142066476	0.0962388731359719	0.009670482609452	0.0015830043801641	41004118.0	8.077441178562133	0	0	2074.9765625	1922656.5625	2432676.5	1.0	1.0	47076.782	5818.553000000001	ESP	DNK	1393490524.518	350104327.65900004	29.6	60.17	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1	2	14.469218413977208	14.704502649505594	10.75953520729641	8.668806884383505	21.05507760509136	19.67374174705672	3.387774361330014	4.09717388923226	0.0	7.6377051374202845	1.38082773293517	0.180584820341929	0.0739574776067162	0.184596821925334	0.0804566348977747	986	32	869312	12140	1018
8	EE_ES	ES	0.0184294393473215	1.10215869109953	1.03836689177715	0.776917898892594	0.15699999667333	1.07492680954852	1.13095748114787	EE	ES	ESP	ES	es	46797754.0	EE	EE	EST	et	1321977.0	770.0	2093.0	6105479.0	134370.0	1453098.0	201868.0	0.0310505927271637	0.1527015976828643	0.1304652142066476	0.1016432207216918	0.0057304457840291	0.0003428068461131	45475777.0	35.39982465655605	0	0	2895.3837890625	238272.4765	188823.875	1.0	2.0	47076.782	1326.59	ESP	EST	1393490524.518	31471100.656	29.6	23.723000000000003	1.0	1.0	1.0	0.0	1.0	0.0	0.0333333333333333	0	3	12.381170157045728	12.148569981266377	10.75953520729641	7.190367018995804	21.05507760509136	17.26458024319861	3.387774361330014	3.166445041680228	1.0	7.970872950844872	1.03836689177715	0.0768397912222069	0.624155340964886	0.0793176233343699	0.635026820943487	4428	188	858095	19757	4616
9	ES_FI	ES	0.001174485941285		0.927469428810618	1.8636072222275	1.18176867441628			FI	ES	ESP	ES	es	46797754.0	FI	FI	FIN	fi	5515525.0	2774.0	11371.0	6105479.0	265136.0	1453098.0	292426.0	0.0310505927271637	0.0530187062881593	0.1304652142066476	0.0480708545424053	0.0104625550660792	0.0018624255361454	41282229.0	8.484732459738646	0	0	2952.19458007812	1095869.6875	1421266.0	1.0	2.0	47076.782	5520.314	ESP	FIN	1393490524.518	269296310.18	29.6	48.783	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0	3	13.907058841154717	14.167058581679203	10.75953520729641	8.616190021711276	21.05507760509136	19.41132285616549	3.387774361330014	3.887381891511695	1.0	7.990304098208697	0.927469428810618	0.407800817713424	0.853513177827305	0.446646952363104	0.866127536738299	1336	6	879670	1458	1342
10	ES_FR	ES	0.116776580223791	1.51947498474969	1.45493817401882	1.33267544106732	1.40892351778226	1.62325428712263	1.23188836696396	FR	ES	ESP	ES	es	46797754.0	FR	FR	FRA	fr	66965912.0	315179.0	202792.0	6105479.0	7969551.0	1453098.0	2207397.0	0.0310505927271637	0.0329629946651066	0.1304652142066476	0.1190090713615607	0.0395478992480253	0.033214756778297	-20168158.0	0.6988294880535637	1	0	1054.65637207031	49088204.0	42216734.0	1.0	1.0	47076.782	67059.891	ESP	FRA	1393490524.518	2715518274.227	29.6	40.494	1.0	1.0	1.0	9.0	15.0	0.0276073619631901	0.0106382978723404	3	0	17.709129319502257	17.55832724068928	10.75953520729641	11.11334139460882	21.05507760509136	21.72224866501587	3.387774361330014	3.7011538149893246	0.0	6.9609702791765145	1.45493817401882	0.0315250089150949	1.27659871796419e-32	0.0343801265346284	1.07426870994357e-27	13589	1293	841835	25796	14882
11	ES_GB	ES	0.0467928419449714	2.04867887797616	1.44498915192398	1.49895949210674	1.48094603075762	0.799506328880284	1.60566035318332	GB	ES	ESP	ES	es	46797754.0	GB	GB	GBR	en	66460344.0	157000.0	258965.0	6105479.0	9063422.0	1453098.0	4820072.0	0.0310505927271637	0.0725255349265119	0.1304652142066476	0.1363733838031292	0.0173223755883815	0.042415181511557	-19662590.0	0.7041455277450867	0	0	1263.37878417969	21972959.0	13907816.0	1.0	0.0	47076.782	66834.40400000001	ESP	GBR	1393490524.518	2829108219.166	29.6	42.33	1.0	1.0	1.0	21.0	16.0	0.0644171779141104	0.0060286360211002	1	2	16.905323118951298	16.447961542226572	10.75953520729641	11.10997325688246	21.05507760509136	21.76322738203932	3.387774361330014	3.745496054532832	-1.0	7.141544985684446	1.44498915192398	0.0092578693539673	0.0	0.0257510786063698	2.36401704261207e-46	310478	25158	528265	18634	335636
12	ES_IE	ES	0.0138730556891625	2.06302590756442	1.44554765821909	1.4972857417469	1.4848920400003	0.783098064216337	1.62087728323808	IE	ES	ESP	ES	es	46797754.0	IE	IE	IRL	en	4867316.0	8336.0	13863.0	6105479.0	836534.0	1453098.0	770861.0	0.0310505927271637	0.1583749647649752	0.1304652142066476	0.1718676165673237	0.0099649267094941	0.0022705835201464	41930438.0	9.614694012059212	0	0	1450.23583984375	1748284.6875	2920716.25	1.0	1.0	47076.782	4941.444	ESP	IRL	1393490524.518	388698711.3480001	29.6	78.661	1.0	1.0	1.0	2.0	2.0	0.0061349693251533	0.0133333333333333	1	2	14.37414568663912	14.887339435261412	10.75953520729641	8.505412875160706	21.05507760509136	19.778315080530103	3.387774361330014	4.365147479864629	0.0	7.279481470356944	1.44554765821909	0.0092723044639173	0.0	0.0255974331677784	5.52114872670344e-47	309442	25088	529243	18699	334530
13	ES_HU	ES	0.0012817889912454	0.882790088519877	0.553026686309628	0.439233182307399	0.729209094496519		1.2064850855626	HU	ES	ESP	ES	es	46797754.0	HU	HU	HUN	hu	9775564.0	2214.0	9095.0	6105479.0	476484.0	1453098.0	705169.0	0.0310505927271637	0.0721358890392411	0.1304652142066476	0.048742353893852	0.0046465358752864	0.0014896456117529	37022190.0	4.787217801448592	0	0	1977.70495605469	2028063.0	3398023.75	1.0	1.0	47076.782	9769.949	ESP	HUN	1393490524.518	163469042.868	29.6	16.732	1.0	1.0	1.0	1.0	0.0	0.0030674846625766	0.0	0	3	14.522591708299458	15.03870457059512	10.75953520729641	9.187066524961793	21.05507760509136	18.912134190117573	3.387774361330014	2.817323053579952	0.0	7.589692338293737	0.553026686309628	0.165764785953125	0.0003523529112215	0.162434173225041	0.0002656276964702	1394	46	846964	34064	1440
14	ES_IS	ES	-0.0044766072866618	2.70740983174991e-05	2.08057403290229	2.64281147302672		2.22832974483996e-05		IS	ES	ESP	ES	es	46797754.0	IS	IS	ISL	is	352721.0	631.0	1068.0	6105479.0	41050.0	1453098.0	39876.0	0.0310505927271637	0.1130525259340952	0.1304652142066476	0.1163809356403503	0.0153714981729598	0.0001749248502861	46445033.0	132.67640429688055	0	0	2894.70092773438	114907.43	280985.5585	1.0	0.0	47076.782	361.3130000000001	ESP	ISL	1393490524.518	24188038.474	29.6	66.945	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1	2	11.651882126672184	12.54605855375677	10.75953520729641	5.889744618685364	21.05507760509136	17.001368790997425	3.387774361330014	4.203871386749343	-1.0	7.970637078188534	2.08057403290229	0.372359354889942	0.0491176190942754	0.388883970142329	0.0595696945305748	1006	7	879853	1602	1013
15	ES_IT	ES	0.0407503439532573	1.98522404353739	1.23783674294654	1.30130571990163	0.87994492490392	1.86385305358683	3.13114165770439	IT	ES	ESP	ES	es	46797754.0	IT	IT	ITA	it	60421760.0	31953.0	109153.0	6105479.0	5906811.0	1453098.0	3236664.0	0.0310505927271637	0.0535678537003887	0.1304652142066476	0.0977596647300575	0.0054095179276939	0.0178778765761048	-13624006.0	0.7745182199260664	0	0	1366.76049804688	25032331.0	25536833.0	1.0	1.0	47076.782	60297.398	ESP	ITA	1393490524.518	2003576145.498	29.6	33.228	1.0	1.0	1.0	4.0	10.0	0.0122699386503067	0.0172117039586919	3	0	17.035678787317895	17.055632399313666	10.75953520729641	11.007044230872143	21.05507760509136	21.418199493556337	3.387774361330014	3.5033928939768253	0.0	7.220198618774972	1.23783674294654	0.0320028061999721	2.6109409354492596e-11	0.0341021394637582	3.9332420691456103e-10	13654	1240	835497	32146	14894
16	ES_LT	ES	-0.0225120640666877	0.545713251293419	1.35224738295176	1.60418754884206		1.77381369377496	0.958310754669704	LT	ES	ESP	ES	es	46797754.0	LT	LT	LTU	lt	2801543.0	586.0	14395.0	6105479.0	222894.0	1453098.0	652985.0	0.0310505927271637	0.2330804845758212	0.1304652142066476	0.0795611561200381	0.0026290523746713	0.0023577183706634	43996211.0	16.704278320911012	0	0	2666.38427734375	1071642.3435	1090851.0	1.0	2.0	47076.782	2786.844	ESP	LTU	1393490524.518	54627411.86	29.6	19.602	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1	2	13.884702930149638	13.902468683536071	10.75953520729641	7.9326650517495665	21.05507760509136	17.81604636344879	3.387774361330014	2.975631601846988	1.0	7.888478630390392	1.35224738295176	0.213706455560703	0.157930445226696	0.222394953869856	0.174812667451469	2007	23	875893	4545	2030
17	ES_LV	ES	-0.0212027026057077		0.893994729754376	1.04157580760769	0.453186544661983	0.501971739531799	1.5951132507449e-07	LV	ES	ESP	ES	es	46797754.0	LV	LV	LVA	lv	1927174.0	158.0	4123.0	6105479.0	259106.0	1453098.0	397745.0	0.0310505927271637	0.2063876951432512	0.1304652142066476	0.1344486797767093	0.0006097890438662	0.0006752950915071	44870580.0	24.28309742659459	0	0	2715.84985351562	323897.125	187490.664	1.0	2.0	47076.782	1912.789	ESP	LVA	1393490524.518	34102913.581999995	29.6	17.829	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1	2	12.68818122892367	12.14148433115294	10.75953520729641	7.556317665395668	21.05507760509136	17.34489338089115	3.387774361330014	2.880826345052633	1.0	7.906860204939726	0.893994729754376	0.412216545073769	0.785747996079153	0.470641082086861	0.811810526417097	971	7	878230	3260	978
18	ES_NL	ES	0.040103185102896	1.3101446950914	0.952867074050562	0.723251348049372	0.623637987177902	0.860652652525339	9.88438250619318e-06	NL	ES	ESP	ES	es	46797754.0	NL	NL	NLD	nl	17231624.0	26250.0	44648.0	6105479.0	2028487.0	1453098.0	1019145.0	0.0310505927271637	0.0591438740771038	0.1304652142066476	0.1177188522683642	0.0129406794325031	0.0073127759509122	29566130.0	2.7158063569632205	0	0	1481.36584472656	11048441.0	21166914.0	1.0	1.0	47076.782	17332.85	ESP	NLD	1393490524.518	907050863.145	29.6	52.331	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1	2	16.217799890001622	16.86794986016591	10.75953520729641	9.760358823891288	21.05507760509136	20.625709084946987	3.387774361330014	3.957588929698953	0.0	7.300719809235737	0.952867074050562	0.14374084023837	0.736960425613646	0.151835966028787	0.750504773171257	2236	51	871312	8880	2287
19	ES_NO	ES	0.0062427370071965	5.28056784370014	1.41251932724463	2.28684801517758	0.72882353424059	1.24104038157103	0.890722230879301	NO	ES	ESP	ES	es	46797754.0	NO	NO	NOR	no	5311916.0	6583.0	14064.0	6105479.0	770901.0	1453098.0	190350.0	0.0310505927271637	0.0358345275038234	0.1304652142066476	0.1451267301666668	0.0085393584909086	0.0023035047700598	41485838.0	8.809957461676728	0	0	2390.7822265625	1543811.375	2298748.875	1.0	1.0	47076.782	5347.896	ESP	NOR	1393490524.518	403336363.636	29.6	75.42	1.0	0.0	1.0	1.0	0.0	0.0030674846625766	0.0	1	2	14.249764835653153	14.647875565504137	10.75953520729641	8.584458491510683	21.05507760509136	19.815281421005835	3.387774361330014	4.323072491830211	0.0	7.779375882826138	1.41251932724463	0.218971364755402	0.114735973841814	0.177281839946864	0.0513948243465963	1474	39	873310	7645	1513
20	ES_PL	ES	0.0834960956380599		1.27230043264803	1.86277459242812	0.539065871507538	1.35045859089451	1.17812856666375	PL	ES	ESP	ES	es	46797754.0	PL	PL	POL	pl	37974750.0	5166.0	52690.0	6105479.0	656454.0	1453098.0	4294300.0	0.0310505927271637	0.1130830354380213	0.1304652142066476	0.0172865917484644	0.0078695536930234	0.0086299535220741	8823004.0	1.2323386987406106	0	0	2293.0048828125	6769060.25	6953808.0	1.0	1.0	47076.782	37970.875	ESP	POL	1393490524.518	595858207.012	29.6	15.693	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1	2	15.727872824322752	15.754799981160152	10.75953520729641	10.54457469746915	21.05507760509136	20.205513289027117	3.387774361330014	2.753214753056584	0.0	7.737618412298507	1.27230043264803	0.139919634199561	0.0852188402124751	0.144443405063885	0.0954600820634471	1774	54	870690	9951	1828
21	ES_PT	ES	0.0091536258500879	1.97558404651281	1.45145052861583	1.28892881732344	1.63690546907218	1.29649048311083	1.11783521276561	PT	ES	ESP	ES	es	46797754.0	PT	PT	PRT	pt	10283822.0	16366.0	99501.0	6105479.0	890184.0	1453098.0	2289642.0	0.0310505927271637	0.2226450438368147	0.1304652142066476	0.0865615915950315	0.0183849631087505	0.0162970014310097	36513932.0	4.5506188263468585	1	0	500.922271728516	26055130.0	15054156.0	1.0	0.0	47076.782	10269.417	ESP	PRT	1393490524.518	238785085.031	29.6	23.252	1.0	1.0	1.0	6.0	3.0	0.0184049079754601	0.12	3	0	17.07572523575841	16.527164657217224	10.75953520729641	9.23692553402793	21.05507760509136	19.291074479538	3.387774361330014	3.146391149839104	-1.0	6.216450942797973	1.45145052861583	0.0128514764068191	1.07690054716827e-184	0.0162170974807299	8.582135026064211e-117	65838	9142	762243	45343	74980
22	ES_RO	ES	-0.0143436359901254	1.11679628278151	1.64503802578785	1.10599267568687	0.48566372347732	2.01987323297761	2.38479491452321	RO	ES	ESP	ES	es	46797754.0	RO	RO	ROU	ro	19472545.0	39492.0	639676.0	6105479.0	377910.0	1453098.0	3662849.0	0.0310505927271637	0.1881032499860701	0.1304652142066476	0.0194073245176734	0.1045010716837342	0.1047708132318529	27325209.0	2.403268499315318	0	0	2477.14868164062	3113778.875	2595240.75	1.0	2.0	47076.782	19356.544	ESP	ROU	1393490524.518	250077444.017	29.6	12.92	1.0	1.0	1.0					2	1	14.951347618899712	14.769189844845306	10.75953520729641	9.87078583249864	21.05507760509136	19.33728120392382	3.387774361330014	2.558776498354456	1.0	7.81486345257313	1.64503802578785	0.143920598860898	0.0005430202292175	0.150261500892326	0.0009241712737275	1179	55	868250	12984	1234
23	ES_SE	ES	0.0691209780774301	1.18071444293482	1.85468053037718	2.70116347970805	1.19291296767126	1.99885260805958		SE	ES	ESP	ES	es	46797754.0	SE	SE	SWE	sv	10175214.0	10199.0	17275.0	6105479.0	1599514.0	1453098.0	312761.0	0.0310505927271637	0.0307375353481509	0.1304652142066476	0.1571970869605297	0.0063763118047106	0.0028294258321091	36622540.0	4.599191132491169	0	0	2596.90771484375	2527008.875	3151686.375	1.0	1.0	47076.782	10285.453	ESP	SWE	1393490524.518	530883869.005	29.6	51.615	1.0	1.0	1.0	2.0	0.0	0.0061349693251533	0.0	1	2	14.742546898433812	14.963448224692163	10.75953520729641	9.238485845842446	21.05507760509136	20.090053852848552	3.387774361330014	3.9438123279175534	0.0	7.862076675738228	1.85468053037718	0.209198481861153	0.0031495720361495	0.226731992536128	0.0064415148484957	1011	25	877190	4249	1036
24	ES_SI	ES	0.0362764395300026		1.017782853947	5.45307705631114e-05	4.69215433289948	1.50564768876208	4.46267642677623e-05	SI	ES	ESP	ES	es	46797754.0	SI	SI	SVN	sl	2073894.0	526.0	1249.0	6105479.0	380222.0	1453098.0	171202.0	0.0310505927271637	0.0825509886233337	0.1304652142066476	0.1833372390295743	0.0013834023281135	0.0002045703539394	44723860.0	22.56516196102597	0	0	1600.55517578125	689085.2815	732862.906	1.0	1.0	47076.782	2087.946	ESP	SVN	1393490524.518	54174227.30899999	29.6	25.946	1.0	1.0	1.0					1	2	13.44312031809818	13.50471393199834	10.75953520729641	7.643936086599135	21.05507760509136	17.80771584241465	3.387774361330014	3.256017455148821	0.0	7.378105832905828	1.017782853947	0.512354695953884	0.972555720832341	0.521459576003307	0.973034716508321	318	4	876654	5492	322
25	AT_FR	FR	0.015718804231032	2.77488820925956	1.5490807610699	1.6797971192544	1.67673140041201	1.58718052115616	0.754124758099593	AT	FR	FRA	FR	fr	66965912.0	AT	AT	AUT	de	8840521.0	8512.0	12780.0	7969551.0	1593398.0	2207397.0	510455.0	0.0329629946651066	0.0577403752561642	0.1190090713615607	0.1802380199085551	0.0053420426032918	0.0016036035154301	58125391.0	7.574882973526107	0	0	1035.14367675781	4480662.0	7610748.0	1.0	1.0	67059.891	8877.067	FRA	AUT	2715518274.227	445075391.688	40.494	50.138000000000005	1.0	1.0	1.0	2.0	5.0	0.001418439716312	0.0340136054421768	1	2	15.315281361331715	15.845072016728974	11.11334139460882	9.091226488634744	21.72224866501587	19.913754245304244	3.7011538149893246	3.914779203621863	0.0	6.942295514188613	1.5490807610699	0.0509786731985911	9.08409514387664e-18	0.0522797906218931	5.687616181188631e-17	4054	568	777347	28907	4622
26	DE_FR	FR	0.0773233556362777	2.79297054546398	1.58464589051332	1.76216122916261	1.67982773558408	1.63638437694162	0.74500713529729	DE	FR	FRA	FR	fr	66965912.0	DE	DE	DEU	de	82905782.0	130915.0	238107.0	7969551.0	12035240.0	2207397.0	4142199.0	0.0329629946651066	0.0499627275694715	0.1190090713615607	0.1451676796197399	0.0108776393324935	0.0298770909427645	-15939870.0	0.807735122744515	1	0	439.8984375	78748388.0	117467244.0	1.0	1.0	67059.891	83132.797	FRA	DEU	2715518274.227	3861123558.039	40.494	46.445	1.0	1.0	1.0	121.0	144.0	0.0858156028368794	0.1058045554739162	1	2	18.18176836561924	18.581670078215577	11.11334139460882	11.328194572055592	21.72224866501587	22.07422405528057	3.7011538149893246	3.838268816839484	0.0	6.086543876404742	1.58464589051332	0.0501924081921378	4.65687890307744e-20	0.0514474722103575	3.6140872140826504e-19	4112	588	777409	28889	4700
27	AZ_FR	FR	-0.055969980805722	9.86033970507732	10.6047050306755	13.0489197420744	10.6374159682308	14.5093790589712	4.31841224490446	AZ	FR	FRA	FR	fr	66965912.0	AZ	AZ	AZE	tr	9939771.0	0.0	4173.0	7969551.0	501195.0	2207397.0	1215260.0	0.0329629946651066	0.1222623740526819	0.1190090713615607	0.0504231938542648	0.0	0.0005236179553904	57026141.0	6.737168492111136	0	0	3817.546875	205937.703	627140.938	1.0	4.0	67059.891	10023.318	FRA	AZE	2715518274.227	48047647.05899999	40.494	4.794	1.0	0.0	0.0	6.0	6.0	0.0042553191489361	0.0410958904109589	0	3	12.23532898941444	13.348926575854684	11.11334139460882	9.21266945754941	21.72224866501587	17.68770372358636	3.7011538149893246	1.5673651360121923	3.0	8.247363315995791	10.6047050306755	0.0451000839043708	0.0	0.0548829053551041	0.0	11730	664	796190	2263	12394
28	FR_TR	FR	0.539852652248392	9.91103644926379	10.4695355399892	12.8317473004904	10.3730086979798	14.4390743989634	4.69578921328073	TR	FR	FRA	FR	fr	66965912.0	TR	TR	TUR	tr	82319724.0	28507.0	301950.0	7969551.0	4997549.0	2207397.0	3037921.0	0.0329629946651066	0.0369039259655438	0.1190090713615607	0.0607090106375964	0.0057041961969757	0.0378879562976634	-15353812.0	0.8134856234454819	0	0	2255.81005859375	6725005.25	8234675.75	1.0	3.0	67059.891	83429.61099999999	FRA	TUR	2715518274.227	761425499.358	40.494	9.127	1.0	0.0	1.0	59.0	52.0	0.0418439716312056	0.015063731170336	0	3	15.721343264121018	15.923864546198155	11.11334139460882	11.331758573293856	21.72224866501587	20.45070289144645	3.7011538149893246	2.2112370535347403	2.0	7.721264415187696	10.4695355399892	0.044178529418116	0.0	0.0548340029016488	0.0	12218	688	795725	2239	12906
